date_of_record,month,season,station_name,state,district,avg_temp,min_temp,max_temp,wind_speed,air_pressure,elevation,latitude,longitude,rainfall
02/10/2022,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,26.8,23.8,30.0,9.5,1008.5,42,15.3833,73.8167,0.0
07/10/2022,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,24.7,23.0,27.0,6.6,1007.6,42,15.3833,73.8167,8.7
12/10/2022,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,26.2,25.0,29.0,6.3,1009.4,42,15.3833,73.8167,12.0
17/10/2022,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,27.0,24.3,31.0,5.2,1010.6,42,15.3833,73.8167,4.9
22/10/2022,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.2,25.6,33.0,7.1,1012.1,42,15.3833,73.8167,3.4
27/10/2022,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,27.2,21.0,33.1,8.4,1011.4,42,15.3833,73.8167,0.0
01/11/2022,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,27.8,21.5,34.9,7.9,1010.6,42,15.3833,73.8167,0.0
06/11/2022,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.6,25.0,34.1,7.2,1012.5,42,15.3833,73.8167,0.0
11/11/2022,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.2,22.4,35.6,10.6,1010.8,42,15.3833,73.8167,0.0
16/11/2022,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,27.9,23.4,33.5,5.6,1010.9,42,15.3833,73.8167,0.0
21/11/2022,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,24.8,17.9,32.0,6.0,1009.9,42,15.3833,73.8167,0.0
26/11/2022,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,27.8,23.3,33.3,6.2,1010.0,42,15.3833,73.8167,0.0
01/12/2022,December,Winter,Goa / Dabolim Airport,GA,South Goa,26.9,20.2,33.9,9.5,1010.1,42,15.3833,73.8167,0.0
06/12/2022,December,Winter,Goa / Dabolim Airport,GA,South Goa,27.8,22.7,33.4,6.8,1010.3,42,15.3833,73.8167,0.0
11/12/2022,December,Winter,Goa / Dabolim Airport,GA,South Goa,26.4,24.0,29.0,6.4,1009.1,42,15.3833,73.8167,3.9
16/12/2022,December,Winter,Goa / Dabolim Airport,GA,South Goa,27.0,20.8,34.2,8.1,1009.6,42,15.3833,73.8167,0.0
21/12/2022,December,Winter,Goa / Dabolim Airport,GA,South Goa,27.0,20.3,33.0,10.1,1009.2,42,15.3833,73.8167,0.0
26/12/2022,December,Winter,Goa / Dabolim Airport,GA,South Goa,26.3,20.5,32.2,8.5,1011.6,42,15.3833,73.8167,0.0
31/12/2022,December,Winter,Goa / Dabolim Airport,GA,South Goa,26.8,21.6,31.8,8.1,1014.9,42,15.3833,73.8167,0.0
05/01/2023,January,Winter,Goa / Dabolim Airport,GA,South Goa,26.1,20.8,31.0,8.3,1013.6,42,15.3833,73.8167,0.0
10/01/2023,January,Winter,Goa / Dabolim Airport,GA,South Goa,25.0,15.9,33.0,9.9,1013.9,42,15.3833,73.8167,0.0
15/01/2023,January,Winter,Goa / Dabolim Airport,GA,South Goa,23.9,18.3,28.0,11.3,1011.5,42,15.3833,73.8167,0.0
20/01/2023,January,Winter,Goa / Dabolim Airport,GA,South Goa,25.4,18.2,30.0,9.6,1012.5,42,15.3833,73.8167,0.0
25/01/2023,January,Winter,Goa / Dabolim Airport,GA,South Goa,24.3,21.4,27.0,12.1,1011.5,42,15.3833,73.8167,0.0
30/01/2023,January,Winter,Goa / Dabolim Airport,GA,South Goa,25.8,19.4,30.0,10.8,1011.2,42,15.3833,73.8167,0.0
04/02/2023,February,Winter,Goa / Dabolim Airport,GA,South Goa,27.3,20.5,35.0,8.7,1010.0,42,15.3833,73.8167,0.0
09/02/2023,February,Winter,Goa / Dabolim Airport,GA,South Goa,26.8,20.6,33.2,6.4,1010.9,42,15.3833,73.8167,0.0
14/02/2023,February,Winter,Goa / Dabolim Airport,GA,South Goa,27.7,19.2,35.0,10.9,1011.8,42,15.3833,73.8167,0.0
19/02/2023,February,Winter,Goa / Dabolim Airport,GA,South Goa,26.7,21.7,30.7,8.3,1012.1,42,15.3833,73.8167,0.0
24/02/2023,February,Winter,Goa / Dabolim Airport,GA,South Goa,27.1,21.1,33.1,8.1,1011.8,42,15.3833,73.8167,0.0
01/03/2023,March,Winter,Goa / Dabolim Airport,GA,South Goa,28.7,21.1,37.6,8.7,1013.5,42,15.3833,73.8167,0.0
06/03/2023,March,Winter,Goa / Dabolim Airport,GA,South Goa,29.0,21.5,39.0,8.2,1012.6,42,15.3833,73.8167,0.0
11/03/2023,March,Winter,Goa / Dabolim Airport,GA,South Goa,28.9,22.8,35.4,8.5,1010.8,42,15.3833,73.8167,0.0
16/03/2023,March,Winter,Goa / Dabolim Airport,GA,South Goa,28.5,24.7,32.2,8.9,1009.3,42,15.3833,73.8167,0.5
21/03/2023,March,Winter,Goa / Dabolim Airport,GA,South Goa,27.3,23.3,32.1,12.9,1009.0,42,15.3833,73.8167,0.0
26/03/2023,March,Winter,Goa / Dabolim Airport,GA,South Goa,26.5,20.5,31.6,12.3,1010.4,42,15.3833,73.8167,0.0
31/03/2023,March,Winter,Goa / Dabolim Airport,GA,South Goa,27.2,23.5,31.8,9.8,1009.8,42,15.3833,73.8167,0.0
05/04/2023,April,Summer,Goa / Dabolim Airport,GA,South Goa,27.5,23.6,32.2,11.5,1009.5,42,15.3833,73.8167,0.0
10/04/2023,April,Summer,Goa / Dabolim Airport,GA,South Goa,29.2,27.0,33.3,9.5,1010.8,42,15.3833,73.8167,0.0
15/04/2023,April,Summer,Goa / Dabolim Airport,GA,South Goa,30.3,27.7,33.8,7.1,1009.7,42,15.3833,73.8167,0.0
20/04/2023,April,Summer,Goa / Dabolim Airport,GA,South Goa,30.0,28.1,32.7,7.8,1006.5,42,15.3833,73.8167,0.0
25/04/2023,April,Summer,Goa / Dabolim Airport,GA,South Goa,28.8,25.0,33.4,9.5,1008.6,42,15.3833,73.8167,0.0
30/04/2023,April,Summer,Goa / Dabolim Airport,GA,South Goa,29.7,25.7,34.4,10.8,1007.0,42,15.3833,73.8167,0.0
05/05/2023,May,Summer,Goa / Dabolim Airport,GA,South Goa,29.5,25.6,35.3,9.0,1007.8,42,15.3833,73.8167,0.0
10/05/2023,May,Summer,Goa / Dabolim Airport,GA,South Goa,30.3,27.6,33.8,5.7,1006.9,42,15.3833,73.8167,0.7
15/05/2023,May,Summer,Goa / Dabolim Airport,GA,South Goa,30.7,28.4,34.4,9.3,1009.3,42,15.3833,73.8167,0.0
20/05/2023,May,Summer,Goa / Dabolim Airport,GA,South Goa,30.5,28.0,35.3,14.6,1009.3,42,15.3833,73.8167,0.0
25/05/2023,May,Summer,Goa / Dabolim Airport,GA,South Goa,30.2,28.0,32.0,10.4,1011.2,42,15.3833,73.8167,0.0
30/05/2023,May,Summer,Goa / Dabolim Airport,GA,South Goa,30.9,28.5,33.9,9.7,1008.7,42,15.3833,73.8167,0.0
04/06/2023,June,Summer,Goa / Dabolim Airport,GA,South Goa,31.0,29.0,34.2,11.7,1008.3,42,15.3833,73.8167,0.0
09/06/2023,June,Summer,Goa / Dabolim Airport,GA,South Goa,29.9,27.0,33.0,11.7,1006.6,42,15.3833,73.8167,15.5
14/06/2023,June,Summer,Goa / Dabolim Airport,GA,South Goa,29.5,26.0,32.0,11.7,1008.7,42,15.3833,73.8167,10.4
19/06/2023,June,Summer,Goa / Dabolim Airport,GA,South Goa,29.3,27.0,32.0,11.5,1006.7,42,15.3833,73.8167,1.6
24/06/2023,June,Summer,Goa / Dabolim Airport,GA,South Goa,26.8,25.0,28.0,13.0,1006.5,42,15.3833,73.8167,49.5
29/06/2023,June,Summer,Goa / Dabolim Airport,GA,South Goa,25.4,24.0,27.0,6.6,1008.9,42,15.3833,73.8167,49.2
04/07/2023,July,Monsoon,Goa / Dabolim Airport,GA,South Goa,26.4,25.0,28.1,13.0,1004.5,42,15.3833,73.8167,100.0
09/07/2023,July,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.0,25.0,30.0,11.3,1008.8,42,15.3833,73.8167,26.7
14/07/2023,July,Monsoon,Goa / Dabolim Airport,GA,South Goa,25.6,23.0,29.0,12.2,1009.5,42,15.3833,73.8167,60.9
19/07/2023,July,Monsoon,Goa / Dabolim Airport,GA,South Goa,26.7,24.9,29.0,20.4,1006.1,42,15.3833,73.8167,51.3
24/07/2023,July,Monsoon,Goa / Dabolim Airport,GA,South Goa,25.7,24.0,27.0,14.2,1007.8,42,15.3833,73.8167,55.0
29/07/2023,July,Monsoon,Goa / Dabolim Airport,GA,South Goa,26.6,24.3,29.0,12.4,1009.8,42,15.3833,73.8167,11.7
03/08/2023,August,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.2,25.1,29.0,17.0,1009.4,42,15.3833,73.8167,10.3
08/08/2023,August,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.0,25.0,29.0,11.4,1009.3,42,15.3833,73.8167,5.7
13/08/2023,August,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.4,25.2,30.0,10.9,1009.7,42,15.3833,73.8167,1.6
18/08/2023,August,Monsoon,Goa / Dabolim Airport,GA,South Goa,26.1,25.0,29.0,10.2,1009.5,42,15.3833,73.8167,9.2
23/08/2023,August,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.5,25.0,30.0,9.3,1008.5,42,15.3833,73.8167,0.5
28/08/2023,August,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.8,25.7,30.0,9.6,1009.8,42,15.3833,73.8167,2.9
02/09/2023,September,Monsoon,Goa / Dabolim Airport,GA,South Goa,28.0,25.0,31.1,9.7,1008.3,42,15.3833,73.8167,0.3
07/09/2023,September,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.8,26.0,30.3,11.3,1007.4,42,15.3833,73.8167,5.1
12/09/2023,September,Monsoon,Goa / Dabolim Airport,GA,South Goa,28.0,26.0,30.0,8.6,1008.7,42,15.3833,73.8167,5.0
17/09/2023,September,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.4,25.0,30.0,10.7,1008.2,42,15.3833,73.8167,18.2
22/09/2023,September,Monsoon,Goa / Dabolim Airport,GA,South Goa,26.5,25.0,29.0,8.7,1009.1,42,15.3833,73.8167,2.0
27/09/2023,September,Monsoon,Goa / Dabolim Airport,GA,South Goa,25.8,24.0,28.8,9.6,1007.9,42,15.3833,73.8167,19.7
02/10/2023,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,27.0,24.0,30.0,7.4,1009.0,42,15.3833,73.8167,3.0
07/10/2023,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.1,25.0,31.7,9.3,1009.2,42,15.3833,73.8167,0.0
12/10/2023,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,29.0,26.0,33.1,4.9,1011.3,42,15.3833,73.8167,1.4
17/10/2023,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.7,25.0,32.9,4.1,1011.7,42,15.3833,73.8167,0.9
22/10/2023,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,30.3,26.0,34.6,5.1,1012.2,42,15.3833,73.8167,0.1
27/10/2023,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.6,23.0,36.0,8.9,1011.1,42,15.3833,73.8167,0.0
01/11/2023,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,29.4,25.0,33.0,6.2,1011.6,42,15.3833,73.8167,0.7
06/11/2023,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.8,27.0,32.2,6.0,1011.5,42,15.3833,73.8167,10.0
11/11/2023,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.8,26.0,32.0,7.9,1012.6,42,15.3833,73.8167,0.0
16/11/2023,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.2,24.0,33.8,7.9,1011.7,42,15.3833,73.8167,0.0
21/11/2023,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.6,24.0,34.0,10.3,1010.8,42,15.3833,73.8167,0.0
26/11/2023,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.3,26.0,31.9,7.5,1011.2,42,15.3833,73.8167,4.4
01/12/2023,December,Winter,Goa / Dabolim Airport,GA,South Goa,28.0,25.0,32.0,10.4,1010.4,42,15.3833,73.8167,0.0
06/12/2023,December,Winter,Goa / Dabolim Airport,GA,South Goa,27.9,24.0,33.0,9.1,1008.9,42,15.3833,73.8167,0.0
11/12/2023,December,Winter,Goa / Dabolim Airport,GA,South Goa,29.2,26.0,33.0,7.1,1010.6,42,15.3833,73.8167,0.2
16/12/2023,December,Winter,Goa / Dabolim Airport,GA,South Goa,27.6,24.0,33.2,9.1,1011.6,42,15.3833,73.8167,0.0
21/12/2023,December,Winter,Goa / Dabolim Airport,GA,South Goa,28.3,24.0,34.0,9.2,1011.9,42,15.3833,73.8167,0.0
26/12/2023,December,Winter,Goa / Dabolim Airport,GA,South Goa,28.2,24.6,34.5,5.9,1013.4,42,15.3833,73.8167,0.0
31/12/2023,December,Winter,Goa / Dabolim Airport,GA,South Goa,27.6,24.0,32.0,9.0,1011.6,42,15.3833,73.8167,0.0
05/01/2024,January,Winter,Goa / Dabolim Airport,GA,South Goa,27.2,24.0,30.3,7.7,1011.3,42,15.3833,73.8167,0.2
10/01/2024,January,Winter,Goa / Dabolim Airport,GA,South Goa,27.8,25.5,32.0,8.0,1011.5,42,15.3833,73.8167,0.0
15/01/2024,January,Winter,Goa / Dabolim Airport,GA,South Goa,27.8,23.0,33.2,11.4,1012.1,42,15.3833,73.8167,0.0
20/01/2024,January,Winter,Goa / Dabolim Airport,GA,South Goa,26.2,22.0,31.0,9.5,1012.7,42,15.3833,73.8167,0.0
25/01/2024,January,Winter,Goa / Dabolim Airport,GA,South Goa,24.9,20.0,29.9,7.1,1013.8,42,15.3833,73.8167,0.0
30/01/2024,January,Winter,Goa / Dabolim Airport,GA,South Goa,26.8,22.0,31.0,8.0,1013.4,42,15.3833,73.8167,0.0
04/02/2024,February,Winter,Goa / Dabolim Airport,GA,South Goa,27.3,23.0,32.0,6.7,1014.6,42,15.3833,73.8167,0.0
09/02/2024,February,Winter,Goa / Dabolim Airport,GA,South Goa,27.4,23.9,32.8,8.8,1012.9,42,15.3833,73.8167,0.0
14/02/2024,February,Winter,Goa / Dabolim Airport,GA,South Goa,27.2,22.6,33.0,8.2,1013.1,42,15.3833,73.8167,0.0
19/02/2024,February,Winter,Goa / Dabolim Airport,GA,South Goa,27.9,24.0,31.9,8.3,1011.6,42,15.3833,73.8167,0.0
24/02/2024,February,Winter,Goa / Dabolim Airport,GA,South Goa,25.9,21.0,30.0,7.8,1011.8,42,15.3833,73.8167,0.0
29/02/2024,February,Winter,Goa / Dabolim Airport,GA,South Goa,29.1,25.0,34.4,6.4,1010.2,42,15.3833,73.8167,0.0
05/03/2024,March,Winter,Goa / Dabolim Airport,GA,South Goa,27.3,23.0,33.0,12.7,1011.8,42,15.3833,73.8167,0.0
10/03/2024,March,Winter,Goa / Dabolim Airport,GA,South Goa,27.4,24.0,31.7,8.1,1012.0,42,15.3833,73.8167,0.0
15/03/2024,March,Winter,Goa / Dabolim Airport,GA,South Goa,27.0,24.0,30.8,13.5,1011.6,42,15.3833,73.8167,0.0
20/03/2024,March,Winter,Goa / Dabolim Airport,GA,South Goa,28.2,24.9,32.0,9.3,1009.9,42,15.3833,73.8167,0.0
25/03/2024,March,Winter,Goa / Dabolim Airport,GA,South Goa,28.8,25.0,32.7,10.3,1010.2,42,15.3833,73.8167,0.0
30/03/2024,March,Winter,Goa / Dabolim Airport,GA,South Goa,30.1,28.4,32.6,4.8,1011.2,42,15.3833,73.8167,0.0
04/04/2024,April,Summer,Goa / Dabolim Airport,GA,South Goa,29.2,25.0,32.7,10.9,1009.4,42,15.3833,73.8167,0.0
09/04/2024,April,Summer,Goa / Dabolim Airport,GA,South Goa,29.1,25.0,32.7,9.7,1008.5,42,15.3833,73.8167,0.0
14/04/2024,April,Summer,Goa / Dabolim Airport,GA,South Goa,29.2,25.0,34.0,11.1,1009.5,42,15.3833,73.8167,0.0
19/04/2024,April,Summer,Goa / Dabolim Airport,GA,South Goa,31.2,29.9,34.0,7.7,1007.2,42,15.3833,73.8167,0.0
24/04/2024,April,Summer,Goa / Dabolim Airport,GA,South Goa,30.2,27.0,33.6,9.1,1006.4,42,15.3833,73.8167,0.0
29/04/2024,April,Summer,Goa / Dabolim Airport,GA,South Goa,31.1,29.0,34.4,8.7,1007.9,42,15.3833,73.8167,0.0
04/05/2024,May,Summer,Goa / Dabolim Airport,GA,South Goa,29.7,26.0,33.2,10.1,1008.3,42,15.3833,73.8167,0.0
09/05/2024,May,Summer,Goa / Dabolim Airport,GA,South Goa,30.3,27.0,33.0,13.6,1007.4,42,15.3833,73.8167,0.0
14/05/2024,May,Summer,Goa / Dabolim Airport,GA,South Goa,30.6,26.0,34.6,9.4,1007.5,42,15.3833,73.8167,0.0
19/05/2024,May,Summer,Goa / Dabolim Airport,GA,South Goa,29.5,25.0,33.2,9.7,1004.1,42,15.3833,73.8167,11.3
24/05/2024,May,Summer,Goa / Dabolim Airport,GA,South Goa,30.2,26.0,33.6,8.7,1002.7,42,15.3833,73.8167,0.0
29/05/2024,May,Summer,Goa / Dabolim Airport,GA,South Goa,30.9,29.0,33.6,11.7,1005.4,42,15.3833,73.8167,0.2
03/06/2024,June,Summer,Goa / Dabolim Airport,GA,South Goa,30.6,26.0,33.3,6.2,1007.2,42,15.3833,73.8167,6.4
08/06/2024,June,Summer,Goa / Dabolim Airport,GA,South Goa,26.1,25.0,28.0,11.2,1006.2,42,15.3833,73.8167,49.8
13/06/2024,June,Summer,Goa / Dabolim Airport,GA,South Goa,26.6,25.0,28.8,6.2,1008.6,42,15.3833,73.8167,24.8
18/06/2024,June,Summer,Goa / Dabolim Airport,GA,South Goa,27.8,26.0,30.0,10.7,1007.3,42,15.3833,73.8167,16.6
23/06/2024,June,Summer,Goa / Dabolim Airport,GA,South Goa,27.2,23.0,30.0,12.7,1003.1,42,15.3833,73.8167,49.0
28/06/2024,June,Summer,Goa / Dabolim Airport,GA,South Goa,28.2,25.0,30.0,15.1,1005.3,42,15.3833,73.8167,46.6
03/07/2024,July,Monsoon,Goa / Dabolim Airport,GA,South Goa,28.5,26.0,29.4,15.4,1006.0,42,15.3833,73.8167,35.4
08/07/2024,July,Monsoon,Goa / Dabolim Airport,GA,South Goa,25.0,24.0,26.0,13.0,1005.0,42,15.3833,73.8167,32.9
13/07/2024,July,Monsoon,Goa / Dabolim Airport,GA,South Goa,25.8,23.0,28.1,11.7,1006.3,42,15.3833,73.8167,45.5
18/07/2024,July,Monsoon,Goa / Dabolim Airport,GA,South Goa,25.8,25.0,27.1,14.7,1006.0,42,15.3833,73.8167,61.8
23/07/2024,July,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.1,25.0,28.4,17.5,1008.3,42,15.3833,73.8167,44.6
28/07/2024,July,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.6,27.0,29.0,17.7,1004.9,42,15.3833,73.8167,7.3
02/08/2024,August,Monsoon,Goa / Dabolim Airport,GA,South Goa,26.7,25.0,28.0,15.2,1007.9,42,15.3833,73.8167,33.7
07/08/2024,August,Monsoon,Goa / Dabolim Airport,GA,South Goa,25.3,24.0,27.9,6.7,1008.1,42,15.3833,73.8167,24.3
12/08/2024,August,Monsoon,Goa / Dabolim Airport,GA,South Goa,28.7,26.0,30.9,4.8,1007.1,42,15.3833,73.8167,0.0
17/08/2024,August,Monsoon,Goa / Dabolim Airport,GA,South Goa,28.0,27.0,30.0,10.4,1005.6,42,15.3833,73.8167,0.1
22/08/2024,August,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.2,25.0,30.1,11.3,1006.1,42,15.3833,73.8167,5.6
27/08/2024,August,Monsoon,Goa / Dabolim Airport,GA,South Goa,26.9,25.0,29.9,14.1,1009.2,42,15.3833,73.8167,34.8
01/09/2024,September,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.9,26.8,29.5,8.6,1008.2,42,15.3833,73.8167,5.267532566
06/09/2024,September,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.9,26.0,30.0,14.5,1008.2,42,15.3833,73.8167,6.3
11/09/2024,September,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.3,25.0,29.5,10.5,1007.6,42,15.3833,73.8167,8.1
16/09/2024,September,Monsoon,Goa / Dabolim Airport,GA,South Goa,27.8,24.0,30.2,7.1,1009.5,42,15.3833,73.8167,4.7
21/09/2024,September,Monsoon,Goa / Dabolim Airport,GA,South Goa,28.0,25.0,30.9,3.8,1008.6,42,15.3833,73.8167,0.2
26/09/2024,September,Monsoon,Goa / Dabolim Airport,GA,South Goa,26.3,24.0,28.2,7.6,1006.1,42,15.3833,73.8167,15.5
01/10/2024,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.4,26.0,33.5,8.2,1008.1,42,15.3833,73.8167,0.0
06/10/2024,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.7,26.1,32.0,8.2,1009.1,42,15.3833,73.8167,3.5
11/10/2024,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.1,25.0,31.2,9.9,1006.3,42,15.3833,73.8167,3.9
16/10/2024,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,26.4,25.0,29.0,5.7,1008.7,42,15.3833,73.8167,4.8
21/10/2024,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,26.5,24.0,29.0,6.8,1010.4,42,15.3833,73.8167,2.9
26/10/2024,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.3,25.0,31.0,8.9,1010.0,42,15.3833,73.8167,1.1
31/10/2024,October,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,27.0,24.0,31.0,8.3,1010.4,42,15.3833,73.8167,6.4
05/11/2024,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,28.4,25.0,31.0,7.8,1010.7,42,15.3833,73.8167,0.0
10/11/2024,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,29.0,25.0,33.0,9.2,1011.0,42,15.3833,73.8167,0.0
15/11/2024,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,27.9,25.0,33.0,9.8,1010.5,42,15.3833,73.8167,1.0
20/11/2024,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,29.3,26.1,34.1,4.5,1010.6,42,15.3833,73.8167,0.0
25/11/2024,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,26.8,22.0,33.0,9.7,1010.4,42,15.3833,73.8167,0.0
30/11/2024,November,Post-monsoon,Goa / Dabolim Airport,GA,South Goa,26.0,21.0,33.0,10.1,1008.2,42,15.3833,73.8167,0.0
05/12/2024,December,Winter,Goa / Dabolim Airport,GA,South Goa,28.3,23.0,32.0,8.0,1010.1,42,15.3833,73.8167,6.0
10/12/2024,December,Winter,Goa / Dabolim Airport,GA,South Goa,27.3,24.0,32.1,7.3,1009.9,42,15.3833,73.8167,5.267532566
15/12/2024,December,Winter,Goa / Dabolim Airport,GA,South Goa,27.4,23.0,33.0,11.9,1011.8,42,15.3833,73.8167,0.0
20/12/2024,December,Winter,Goa / Dabolim Airport,GA,South Goa,26.1,23.0,29.6,12.2,1010.0,42,15.3833,73.8167,0.0
25/12/2024,December,Winter,Goa / Dabolim Airport,GA,South Goa,26.4,23.0,30.2,8.0,1011.8,42,15.3833,73.8167,0.0
30/12/2024,December,Winter,Goa / Dabolim Airport,GA,South Goa,27.7,23.0,35.0,11.8,1013.0,42,15.3833,73.8167,0.0
04/01/2025,January,Winter,Goa / Dabolim Airport,GA,South Goa,26.6,22.0,32.0,12.8,1011.4,42,15.3833,73.8167,0.0
09/01/2025,January,Winter,Goa / Dabolim Airport,GA,South Goa,26.9,22.0,32.7,8.3,1011.2,42,15.3833,73.8167,0.0
14/01/2025,January,Winter,Goa / Dabolim Airport,GA,South Goa,28.0,24.0,32.0,8.1,1011.4,42,15.3833,73.8167,0.0
19/01/2025,January,Winter,Goa / Dabolim Airport,GA,South Goa,27.4,23.0,33.0,10.5,1011.1,42,15.3833,73.8167,0.0
24/01/2025,January,Winter,Goa / Dabolim Airport,GA,South Goa,27.4,23.0,31.0,7.9,1009.0,42,15.3833,73.8167,0.0
29/01/2025,January,Winter,Goa / Dabolim Airport,GA,South Goa,27.7,24.3,32.8,4.6,1011.1,42,15.3833,73.8167,0.0
03/02/2025,February,Winter,Goa / Dabolim Airport,GA,South Goa,27.4,23.8,32.5,3.6,1011.0,42,15.3833,73.8167,0.0
08/02/2025,February,Winter,Goa / Dabolim Airport,GA,South Goa,28.2,24.4,33.1,4.1,1011.4,42,15.3833,73.8167,0.0
03/01/2015,January,Winter,Mormugao,GA,South Goa,24.2,20.64734214,30.8,9.432732381,1009.437663,61,15.4167,73.7833,0.0
08/01/2015,January,Winter,Mormugao,GA,South Goa,25.0,20.64734214,30.3,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
13/01/2015,January,Winter,Mormugao,GA,South Goa,23.4,20.64734214,32.4,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
18/01/2015,January,Winter,Mormugao,GA,South Goa,25.6,20.64734214,32.9,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
23/01/2015,January,Winter,Mormugao,GA,South Goa,24.5,20.64734214,30.4,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
28/01/2015,January,Winter,Mormugao,GA,South Goa,25.7,20.64734214,31.5,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
02/02/2015,February,Winter,Mormugao,GA,South Goa,26.9,20.64734214,35.0,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
07/02/2015,February,Winter,Mormugao,GA,South Goa,25.7,20.64734214,32.3,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
12/02/2015,February,Winter,Mormugao,GA,South Goa,25.9,20.64734214,33.6,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
17/02/2015,February,Winter,Mormugao,GA,South Goa,26.2,20.64734214,31.3,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
22/02/2015,February,Winter,Mormugao,GA,South Goa,27.1,20.64734214,35.3,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
27/02/2015,February,Winter,Mormugao,GA,South Goa,25.8,20.64734214,31.5,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
04/03/2015,March,Winter,Mormugao,GA,South Goa,23.8,20.64734214,29.6,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
09/03/2015,March,Winter,Mormugao,GA,South Goa,27.0,20.64734214,31.8,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
14/03/2015,March,Winter,Mormugao,GA,South Goa,28.2,23.4,33.4,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
19/03/2015,March,Winter,Mormugao,GA,South Goa,28.2,24.5,33.3,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
24/03/2015,March,Winter,Mormugao,GA,South Goa,28.8,25.9,33.3,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
29/03/2015,March,Winter,Mormugao,GA,South Goa,29.3,20.64734214,34.3,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
03/04/2015,April,Summer,Mormugao,GA,South Goa,28.7,24.8,33.5,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
08/04/2015,April,Summer,Mormugao,GA,South Goa,28.6,24.6,32.8,9.432732381,1009.437663,61,15.4167,73.7833,5.267532566
